States/UTs,YEAR,JAN,FEB,MAR,APR,MAY,JUN
South Interior Karnataka,1932,0,10.4,0.5,35.8,155.8,72.4
South Interior Karnataka,1933,0,2.9,10.5,43.8,176,139.9
South Interior Karnataka,1934,5.9,0.4,1.1,40.9,52.6,149.4
South Interior Karnataka,1935,6.2,1.2,5.2,48.6,52.6,121.9
South Interior Karnataka,1936,0,6.2,34.7,15.7,102.1,185.2
South Interior Karnataka,1937,0.1,9.8,14.6,90.8,81.6,99.6
South Interior Karnataka,1938,0,3.9,17.4,40.7,45.8,144.4
South Interior Karnataka,1939,3.5,0,13.1,70.5,49.6,92.1
South Interior Karnataka,1940,0,0.1,0.7,60.1,138.3,177.6
South Interior Karnataka,1941,1.2,2.3,2.3,43.8,73.8,154.9
South Interior Karnataka,1942,0.1,2,0.5,45,91,164.1
South Interior Karnataka,1943,24.4,0.9,3.7,48.3,189.9,88.5
South Interior Karnataka,1944,0.2,24.3,37,21.7,98.5,100
South Interior Karnataka,1945,0.4,1.2,0.3,54.9,93.3,79.9
South Interior Karnataka,1946,0.1,2.4,14.8,62.5,86.9,146.8
South Interior Karnataka,1947,8.1,5.9,10,22.4,53.2,83.5
South Interior Karnataka,1948,4,0.1,3.2,70.7,153.9,135.6
South Interior Karnataka,1949,0.1,0.1,3.8,32.1,103.6,82.4
South Interior Karnataka,1950,0.1,13.3,0.8,6.5,61.3,91.2
South Interior Karnataka,1951,0.2,0,13,60.9,135.2,111.7
South Interior Karnataka,1952,0.3,10.7,0.6,40,76.8,106.8
South Interior Karnataka,1953,0.5,2.2,0.7,71,34.4,163.7
South Interior Karnataka,1954,1.8,0.5,8.9,38.5,127.2,139.3
South Interior Karnataka,1955,0.9,0.1,10.4,48.7,168.2,135.9
South Interior Karnataka,1956,0.4,1.4,2.5,68.5,62.5,209.6
South Interior Karnataka,1957,0,0.5,9.4,18.6,169,174.9
South Interior Karnataka,1958,3.3,1.3,13.1,60.6,134.5,163.2
South Interior Karnataka,1959,0.2,2.5,0.3,25.2,89.8,255.8
South Interior Karnataka,1960,0.3,0,15.3,42.4,92.6,119.8
South Interior Karnataka,1961,2.1,3.4,2.6,62.5,161.6,196.2
South Interior Karnataka,1962,1.4,6.9,5.5,81.3,118.5,66.1
South Interior Karnataka,1963,1.2,2.8,13,51.6,78.1,108.5
South Interior Karnataka,1964,0,0.1,0.7,23.6,51,122.2
South Interior Karnataka,1965,1,0.2,4.6,24.6,42,129.8
South Interior Karnataka,1966,4.2,0.9,2.5,24.7,90.9,82.3
South Interior Karnataka,1967,5.7,0,4.7,25.7,77.8,136.3
South Interior Karnataka,1968,0,8,8.5,47.5,71.8,120.6
South Interior Karnataka,1969,0,0,2.3,37.8,101.9,100.8
South Interior Karnataka,1970,1.4,5.4,4.3,49.5,129.6,99.5
South Interior Karnataka,1971,2,5.3,2.7,37.9,100.5,204.5
South Interior Karnataka,1972,0,1.1,0.1,26.9,190.5,153.6
South Interior Karnataka,1973,0,0,0.2,21.8,102.4,214.9
South Interior Karnataka,1974,0.1,0,4.3,34.5,113.2,71
South Interior Karnataka,1975,4.1,3.2,15.5,21,93,224.8
South Interior Karnataka,1976,0,0.1,2.6,66.9,25.9,64
South Interior Karnataka,1977,0,1.3,13.8,51.2,136.8,168.5
South Interior Karnataka,1978,0.5,7,2.6,40.1,104.5,188.1
South Interior Karnataka,1979,0.3,29.2,4.1,31.3,49,192.8
South Interior Karnataka,1980,0,0,7.2,79.1,99,228
South Interior Karnataka,1981,1.8,0.1,19.6,25.5,94.9,136.3
South Interior Karnataka,1982,0.1,0,2,18.3,99.2,151.1
South Interior Karnataka,1983,0,0,0.9,5.1,77,215.3
South Interior Karnataka,1984,2.1,7.9,75.4,39,44.7,196.2
South Interior Karnataka,1985,4.1,0.1,13.8,42.1,52.8,193.3
South Interior Karnataka,1986,13.9,9.2,3.9,26.2,51.7,210
South Interior Karnataka,1987,0.3,0,4.5,9.2,64.2,135.7
South Interior Karnataka,1988,0.2,2.9,11.9,71.4,84.9,68
South Interior Karnataka,1989,0,0.1,12.5,24,53.3,145
South Interior Karnataka,1990,4,0.1,5,15.2,115.1,130.1
South Interior Karnataka,1991,1,0.1,2.6,64.2,108.6,248.9
South Interior Karnataka,1992,0.2,0.3,0,28.6,78.9,269.4
South Interior Karnataka,1993,0,0.5,6.2,22.9,66.4,149
South Interior Karnataka,1994,11.7,2.4,3.9,54.6,70.9,184.9
South Interior Karnataka,1995,4.2,0.2,3.5,32.1,70.9,79.6
South Interior Karnataka,1996,1.1,0.2,1.5,49.8,52.8,204.4
South Interior Karnataka,1997,4.9,0.1,26.2,26,45.3,178.9
South Interior Karnataka,1998,0,0,3.5,31.6,47,155.6
South Interior Karnataka,1999,0.1,4.6,1.5,42.2,131.2,129.5
South Interior Karnataka,2000,1.4,15.5,0.3,46.3,59.3,167.5
South Interior Karnataka,2001,0.5,1.1,1.7,90.6,30.4,127.2
South Interior Karnataka,2002,2,11.4,2.3,20.6,77.2,131.9
South Interior Karnataka,2003,0.1,4.2,20.1,36.4,9.6,118.2
South Interior Karnataka,2004,9.1,12.8,16.4,62.2,180.2,196.6
South Interior Karnataka,2005,7.2,3.9,3.2,76,74.7,138.7
South Interior Karnataka,2006,0.2,0.1,35.4,24.7,127.1,183.7
South Interior Karnataka,2007,0.1,0.3,0.9,39.8,76.7,216.7
South Interior Karnataka,2008,0.8,20.7,108.9,24.9,66.3,149.8
South Interior Karnataka,2009,0.1,0.1,27.3,25.4,101.3,101.6
South Interior Karnataka,2010,7.9,1.7,5.6,71.1,94.9,129.1
South Interior Karnataka,2011,2.1,12.4,12.4,80.2,83.5,177.1
South Interior Karnataka,2012,4.6,5.5,8.1,99,45.6,81.8
South Interior Karnataka,2013,0.5,10.1,11.7,34.6,95.6,176.2
South Interior Karnataka,2014,0.4,2.4,17.7,46.7,130.5,106.8
South Interior Karnataka,2015,1.7,0.2,24.4,80.5,125.3,218.7
South Interior Karnataka,2016,3.6,0.4,3.2,8.8,92,172.2
South Interior Karnataka,2017,5,0,16.8,34.1,140.9,107.6
Kerala,1901,28.7,44.7,51.6,160,174.7,824.6
Kerala,1902,6.7,2.6,57.3,83.9,134.5,390.9
Kerala,1903,3.2,18.6,3.1,83.6,249.7,558.6
Kerala,1904,23.7,3,32.2,71.5,235.7,1098.2
Kerala,1905,1.2,22.3,9.4,105.9,263.3,850.2
Kerala,1906,26.7,7.4,9.9,59.4,160.8,414.9
Kerala,1907,18.8,4.8,55.7,170.8,101.4,770.9
Kerala,1908,8,20.8,38.2,102.9,142.6,592.6
Kerala,1909,54.1,11.8,61.3,93.8,473.2,704.7
Kerala,1910,2.7,25.7,23.3,124.5,148.8,680
Kerala,1911,3,4.3,18.2,51,180.6,990
Kerala,1912,1.9,15,11.2,122.7,217.3,948.2
Kerala,1913,3.1,5.2,20.7,75.7,198.8,541.7
Kerala,1914,0.7,6.8,18.1,32.7,164.2,565.3
Kerala,1915,16.9,23.5,42.7,106,154.5,696.1
Kerala,1916,0,7.8,22,82.4,199,920.2
Kerala,1917,2.9,47.6,79.4,38.1,122.9,703.7
Kerala,1918,42.9,5,32.8,51.3,683,464.3
Kerala,1919,43,6.1,33.9,65.9,247,636.8
Kerala,1920,35.2,5.5,24.1,172,87.7,964.3
Kerala,1921,43,4.7,15,171.3,104.1,489.1
Kerala,1922,30.5,21.4,16.3,89.6,293.6,663.1
Kerala,1923,24.7,0.7,78.9,43.5,80,722.5
Kerala,1924,19.3,2.9,66.6,111,185.4,1011.7
Kerala,1925,4.1,16.5,76.9,93.4,258.2,688.8
Kerala,1926,28.6,5.8,23.1,55.8,222.6,563.9
Kerala,1927,18.8,35.3,49.6,86.5,265.4,720.2
Kerala,1928,12.7,65.9,51.3,121.1,81.9,590.7
Kerala,1929,12.8,29.8,58.9,210.7,148,946.6
Kerala,1930,10.8,10.8,39,102.7,404.9,633.1
Kerala,1931,3.3,0.3,19.2,126.9,131.7,541.7
Kerala,1932,0.1,19.3,28.6,113,646.5,341
Kerala,1933,1,9.3,36.9,139.5,738.8,859.3
Kerala,1934,74.5,1.7,47.7,92.4,106.7,852.9
Kerala,1935,23.9,8.3,18.1,120.7,56.6,431.3
Kerala,1936,1.2,16.5,116,34,466.5,620.8
Kerala,1937,6.5,21.2,58.7,175.5,137.1,485.6
Kerala,1938,0.3,79,53.3,164.5,179.6,681.6
Kerala,1939,13.6,3.6,24.9,172.8,105.1,625.8
Kerala,1940,0.6,1.5,3.8,126.5,217.4,606.4
Kerala,1941,15.9,4.6,12.7,101.9,417.5,797.6
