States/UTs,YEAR,JUL,AUG,SEP,OCT,NOV,DEC
Matathwada,1957,255.1,294.6,104.7,53.7,3.6,0
Matathwada,1958,264.4,456.1,79.8,41.2,48.3,0
Matathwada,1959,188.3,200,246.3,99.8,17,1
Matathwada,1960,136.6,66.8,206.8,78.5,14,0.1
Matathwada,1961,253.7,143.4,97,238.1,5.2,1.8
Matathwada,1962,164.7,192.2,304.7,41.4,33.5,54.6
Matathwada,1963,172.2,380.4,82.8,92.4,2.7,0
Matathwada,1964,246.5,150.7,219.9,20.1,15,0
Matathwada,1965,218.7,180,69.4,5.9,0.4,10.4
Matathwada,1966,228.6,85.9,191.6,13,65.9,13.5
Matathwada,1967,224,104.1,136,26.4,0,112.4
Matathwada,1968,219,63.6,210.6,24.5,26.3,0.3
Matathwada,1969,222.6,148.3,277.1,14.7,38.1,0
Matathwada,1970,103.9,344.9,178.1,19.9,0,0
Matathwada,1971,24.3,220,131.5,108.4,0,0
Matathwada,1972,41.9,85.3,65.3,4.2,28.4,3.8
Matathwada,1973,203.1,334.9,115.6,99.3,1,0
Matathwada,1974,100.7,123.2,154.4,134.1,0,0
Matathwada,1975,249,231.7,309.9,113.9,0.1,0
Matathwada,1976,213,195.6,63,3.8,39.4,2.4
Matathwada,1977,155.4,149.3,116.8,66.4,129.9,6.5
Matathwada,1978,215,105.3,80.6,70.5,34.6,1.2
Matathwada,1979,163.1,132.9,236.5,17.7,90.6,0.8
Matathwada,1980,114.4,325.1,113.6,1.1,3.6,20.3
Matathwada,1981,122.3,127.3,285.1,68.7,11.2,18.3
Matathwada,1982,170.1,84.8,172,43.6,27,0
Matathwada,1983,231.9,315.4,422.3,106.8,1,6.9
Matathwada,1984,168.5,59.8,120.1,106.2,5.4,3.3
Matathwada,1985,148.9,63.9,82.3,86,0.7,1.5
Matathwada,1986,140.2,127.1,104,6.6,10.1,12.1
Matathwada,1987,132,220.2,46.1,145.7,41.1,10.8
Matathwada,1988,301.6,245.4,411.9,18.5,7.7,3.5
Matathwada,1989,336.2,245.7,170,17.6,0.5,9
Matathwada,1990,131,365.9,104.2,223.1,5,2.9
Matathwada,1991,222.4,49.7,38.5,9.1,10.9,0
Matathwada,1992,79.4,203,140.4,52.2,23.5,0
Matathwada,1993,216.3,166.2,121.8,136.3,5.8,55.1
Matathwada,1994,117.1,162.8,63.4,64.3,32.9,0
Matathwada,1995,186,96,137.9,153.2,1.2,0
Matathwada,1996,186.6,246.4,229.8,118.9,4.4,0.4
Matathwada,1997,131,121.1,163.4,106.8,98.6,54.3
Matathwada,1998,255.1,249.9,235.8,150.3,31.6,0
Matathwada,1999,133.3,133.4,215.4,119.9,0,0
Matathwada,2000,157.3,239.5,44.8,30.8,0.7,1.7
Matathwada,2001,56.7,255.8,83.5,170.5,0.8,0
Matathwada,2002,58.2,223.6,122.4,46.4,4.8,0
Matathwada,2003,255.9,183.9,95.7,22.1,4.9,0.8
Matathwada,2004,201.7,75,177.2,58.1,27.2,0
Matathwada,2005,413.5,124.1,213.5,100.5,0,0
Matathwada,2006,116.2,301.3,209.4,47.7,4.6,0
Matathwada,2007,123.1,146.2,240.7,0.9,7.5,0
Matathwada,2008,106.5,150.8,267.8,33.8,0.3,0.1
Matathwada,2009,139.2,167.6,159.9,59,63.3,8.4
Matathwada,2010,329.5,291.4,157.3,57.7,36.8,0
Matathwada,2011,230.1,228.5,90,24.8,0,0
Matathwada,2012,161.1,101.4,120,68.8,0.3,0
Matathwada,2013,293.4,136.9,154.1,94.3,7.4,13.1
Matathwada,2014,105,178.9,84.5,14.2,19.9,3.3
Matathwada,2015,27.4,112.2,154.3,19.5,4.8,0
Matathwada,2016,276.1,89.2,302.3,100.8,0,0.2
Matathwada,2017,82.5,230.4,146.9,100.4,2.4,2.7
Vidarbha,1901,295.3,368.8,123.4,35.2,0,0
Vidarbha,1902,270.7,204.7,150.9,29.6,16.1,26.7
Vidarbha,1903,475.5,325.5,154.8,100.8,2,0
Vidarbha,1904,158.3,151.8,196.9,61.7,0,0.9
Vidarbha,1905,254.5,216.3,321.3,6,0.2,0
Vidarbha,1906,350.4,325.8,113.3,6.9,14.3,18.1
Vidarbha,1907,309.7,332.6,59.7,0.2,15.7,4.3
Vidarbha,1908,355.2,398.4,205.9,7.8,0,3.9
Vidarbha,1909,405,176,160.3,7.3,0,90.6
Vidarbha,1910,297.4,278.7,300.3,57.7,60.8,0
Vidarbha,1911,205.9,292.3,176.1,27.5,39.9,0
Vidarbha,1912,364.5,391.9,117,6.9,15.6,0.5
Vidarbha,1913,378.3,244.3,137.2,17.4,0.3,27.4
Vidarbha,1914,341.2,245.6,266.6,6.1,5.7,13.1
Vidarbha,1915,311,229.6,195.2,111,7.4,15
Vidarbha,1916,345.3,306.2,253.1,124.1,37.4,0
Vidarbha,1917,350.1,200.3,328.5,120.9,1.7,0
Vidarbha,1918,168,174.5,55.5,3.4,16.8,13.2
Vidarbha,1919,280.3,249.8,103.6,98,19.3,1.1
Vidarbha,1920,237.8,111.7,83.3,0.5,0,0
Vidarbha,1921,293,292,182.3,11.3,0.2,0
Vidarbha,1922,361.7,116.5,295.3,4.7,80.3,0.3
Vidarbha,1923,402.9,201.1,260.1,11,0.1,0.7
Vidarbha,1924,308.3,220.6,217.3,126.9,33.6,8.1
Vidarbha,1925,293.9,307.2,77.4,21.8,61.5,8.4
Vidarbha,1926,330.6,420,109.9,38.7,1.3,0.6
Vidarbha,1927,414.7,220.1,97.7,51.5,70.4,5.7
Vidarbha,1928,296.2,185.2,180.1,108.5,0.1,17.8
Vidarbha,1929,263.5,157.4,193.1,28.2,0,29.8
Vidarbha,1930,252.9,194.4,233.2,44.8,36.3,1.9
Vidarbha,1931,380.6,390.7,232.9,225.1,40.2,2.4
Vidarbha,1932,526.6,176.7,183.8,25.6,9.7,0
Vidarbha,1933,353.7,365.4,301.7,75.1,8.4,16
Vidarbha,1934,335.1,390.9,254.4,10.8,46.6,0.1
Vidarbha,1935,528.1,164.8,250.4,13.4,0.4,2.3
Vidarbha,1936,285.3,308.3,188.8,61.9,90.9,3.5
Vidarbha,1937,476.2,177.2,226,105.7,0.4,8.4
Vidarbha,1938,425.6,314.1,181.6,126.8,0,0
Vidarbha,1939,224.2,385.4,66.5,33.5,6,0.4
Vidarbha,1940,591,298.6,53.6,79,24.3,13.4
Vidarbha,1941,338.8,182.4,112.8,6.5,0,0
Vidarbha,1942,508.3,366.5,159.2,4.9,0,21.2
Vidarbha,1943,275.1,149.2,277.5,83.4,0.1,0
Vidarbha,1944,470.4,370.6,213.2,67.4,16.5,0
Vidarbha,1945,404.7,299.6,274.2,30.3,0.6,1.1
Vidarbha,1946,376.9,292.4,107.4,8.6,97.6,13
Vidarbha,1947,406,345.8,167.8,25.9,0.3,11.8
Vidarbha,1948,374.1,267.8,201.1,14.4,126.5,0
Vidarbha,1949,412.9,266.2,323.5,134.8,0,0.1
Vidarbha,1950,375,143.7,116.3,13.3,0.3,11.9
Vidarbha,1951,348.8,318.6,123.1,81.5,0.6,0
Vidarbha,1952,235.1,266.5,146,33.6,0,0.5
Vidarbha,1953,299.4,449.9,173,50.7,0,0
Vidarbha,1954,407.9,248.8,288.3,4.6,0.9,0.1
Vidarbha,1955,278.4,371.8,244.6,169.1,0.2,0
Vidarbha,1956,370.5,163.4,198,40.1,37.3,9.3
Vidarbha,1957,303.8,354.2,133.4,27.5,1,0
Vidarbha,1958,341.5,354,220.3,68,36.5,0.1
Vidarbha,1959,467.9,377.3,469.9,79.4,0.5,0.1
Vidarbha,1960,378.5,199.9,114.8,78.5,1.1,2.4
Vidarbha,1961,372.6,401.6,326.2,143.3,2.9,3.4
Vidarbha,1962,364.3,267.3,267.2,8.3,30.5,64.5
Vidarbha,1963,282.1,397.9,123.9,80.1,1.7,0
Vidarbha,1964,259.5,357.9,176.8,40.8,2.3,0.6
Vidarbha,1965,262,181,139.6,1.3,0,0.5
Vidarbha,1966,387.5,206.5,191.4,4.6,34.9,26.8
